altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,0,23,Chicago,284,True,True,Chicago,2022-02-22 19:47:03,41.87785,Chicago,-87.62408,60602,Chicago,Chicago,Michigan Ave & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,23
0.0,9,10,Chicago,285,True,True,Chicago,2022-02-23 01:34:58,41.889899,Chicago,-87.671473,60602,Chicago,Chicago,Wood St & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,15,Chicago,286,True,True,Chicago,2022-02-22 18:32:09,41.87943409140013,Chicago,-87.63550400733948,60602,Chicago,Chicago,Franklin St & Adams St (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,29,Chicago,287,True,True,Chicago,2022-02-22 23:55:11,41.880317,Chicago,-87.635185,60602,Chicago,Chicago,Franklin St & Monroe St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,3,12,Chicago,288,True,True,Chicago,2022-02-22 20:49:45,41.918084,Chicago,-87.643749,60602,Chicago,Chicago,Larrabee St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,14,5,Chicago,289,True,True,Chicago,2022-02-22 21:39:07,41.912133,Chicago,-87.634656,60602,Chicago,Chicago,Wells St & Concord Ln,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,13,Chicago,290,True,True,Chicago,2022-02-22 23:03:36,41.921525,Chicago,-87.707322,60602,Chicago,Chicago,Kedzie Ave & Palmer Ct,IN_SERVICE,1,IN_SERVICE,False,15
0.0,13,6,Chicago,291,True,True,Chicago,2022-02-22 22:20:07,41.906724,Chicago,-87.63483,60602,Chicago,Chicago,Wells St & Evergreen Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,3,Chicago,292,True,True,Chicago,2022-02-22 12:06:41,41.957081,Chicago,-87.664199,60602,Chicago,Chicago,Southport Ave & Clark St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,14,Chicago,293,True,True,Chicago,2022-02-23 00:34:37,41.965221,Chicago,-87.658139,60602,Chicago,Chicago,Broadway & Wilson - Truman College Vaccination Site,IN_SERVICE,1,IN_SERVICE,False,23
0.0,14,0,Chicago,294,True,True,Chicago,2022-02-22 20:03:19,41.978353,Chicago,-87.659753,60602,Chicago,Chicago,Broadway & Berwyn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,9,Chicago,295,True,True,Chicago,2022-02-23 01:41:10,41.973815,Chicago,-87.65966,60602,Chicago,Chicago,Broadway & Argyle St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,18,Chicago,296,True,True,Chicago,2022-02-22 20:36:58,41.940106,Chicago,-87.645451,60602,Chicago,Chicago,Broadway & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,297,True,True,Chicago,2022-02-22 17:54:47,41.961507,Chicago,-87.671387,60602,Chicago,Chicago,Paulina St & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,15,Chicago,298,True,True,Chicago,2022-02-22 17:57:05,41.95600355078549,Chicago,-87.68016144633293,60602,Chicago,Chicago,Lincoln Ave & Belle Plaine Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,299,True,True,Chicago,2022-02-22 22:28:02,41.94367,Chicago,-87.64895,60602,Chicago,Chicago,Halsted St & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,8,Chicago,300,True,True,Chicago,2022-02-22 22:55:42,41.93758231600629,Chicago,-87.6440978050232,60602,Chicago,Chicago,Broadway & Barry Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,5,Chicago,301,True,True,Chicago,2022-02-22 22:13:13,41.907993,Chicago,-87.631501,60602,Chicago,Chicago,Clark St & Schiller St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,24,Chicago,302,True,True,Chicago,2022-02-22 21:41:42,41.928712,Chicago,-87.653833,60602,Chicago,Chicago,Sheffield Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,31
0.0,7,16,Chicago,303,True,True,Chicago,2022-02-22 21:10:59,41.945529,Chicago,-87.646439,60602,Chicago,Chicago,Broadway & Cornelia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,2,13,Chicago,304,True,True,Chicago,2022-02-23 02:32:44,41.949074,Chicago,-87.648636,60602,Chicago,Chicago,Broadway & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,21,Chicago,305,True,True,Chicago,2022-02-22 20:13:59,41.902893,Chicago,-87.687275,60602,Chicago,Chicago,Western Ave & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,14,Chicago,306,True,True,Chicago,2022-02-22 23:18:51,41.958494,Chicago,-87.654966,60602,Chicago,Chicago,Sheridan Rd & Buena Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,7,Chicago,307,True,True,Chicago,2022-02-22 22:55:50,41.920771,Chicago,-87.663712,60602,Chicago,Chicago,Southport Ave & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,1,Chicago,308,True,True,Chicago,2022-02-22 22:23:50,41.943403,Chicago,-87.679618,60602,Chicago,Chicago,Seeley Ave & Roscoe St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,6,Chicago,309,True,True,Chicago,2022-02-23 00:10:45,41.917805,Chicago,-87.682437,60602,Chicago,Chicago,Leavitt St & Armitage Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,6,Chicago,310,True,True,Chicago,2022-02-22 23:49:28,41.920082,Chicago,-87.677855,60602,Chicago,Chicago,Damen Ave & Charleston St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,10,Chicago,311,True,True,Chicago,2022-02-22 19:20:12,41.968885,Chicago,-87.684001,60602,Chicago,Chicago,Leavitt St & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,13,0,Chicago,312,True,True,Chicago,2022-02-23 01:14:44,41.95786652415174,Chicago,-87.64950513839722,60602,Chicago,Chicago,Clarendon Ave & Gordon Ter,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,13,Chicago,313,True,True,Chicago,2022-02-22 22:47:54,41.925858,Chicago,-87.638973,60602,Chicago,Chicago,Lakeview Ave & Fullerton Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,12,Chicago,314,True,True,Chicago,2022-02-22 10:41:08,41.957921,Chicago,-87.673567,60602,Chicago,Chicago,Ravenswood Ave & Berteau Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,11,Chicago,315,True,True,Chicago,2022-02-23 00:07:06,41.912919,Chicago,-87.664169,60602,Chicago,Chicago,Elston Ave & Wabansia Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,7,12,Chicago,316,True,True,Chicago,2022-02-22 05:00:05,41.96325,Chicago,-87.679258,60602,Chicago,Chicago,Damen Ave & Sunnyside Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,16,Chicago,317,True,True,Chicago,2022-02-23 00:12:32,41.869265218438194,Chicago,-87.67373085021973,60602,Chicago,Chicago,Wood St & Taylor St (Temp),IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,7,Chicago,318,True,True,Chicago,2022-02-22 21:13:55,41.954177,Chicago,-87.664358,60602,Chicago,Chicago,Southport Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,319,True,True,Chicago,2022-02-22 22:01:52,41.93258963429789,Chicago,-87.66593635082245,60602,Chicago,Chicago,Greenview Ave & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,15
0.0,12,6,Chicago,320,True,True,Chicago,2022-02-23 02:32:02,41.872187,Chicago,-87.661501,60602,Chicago,Chicago,Loomis St & Lexington St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,17,2,Chicago,321,True,True,Chicago,2022-02-22 23:21:25,41.870769,Chicago,-87.625734,60602,Chicago,Chicago,Wabash Ave & 9th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,17,1,Chicago,322,True,True,Chicago,2022-02-22 21:50:19,41.799568,Chicago,-87.594747,60602,Chicago,Chicago,Kimbark Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,12,Chicago,323,True,True,Chicago,2022-02-23 00:28:47,41.969517,Chicago,-87.654691,60602,Chicago,Chicago,Sheridan Rd & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,9,Chicago,324,True,True,Chicago,2022-02-22 22:45:39,41.93132,Chicago,-87.638742,60602,Chicago,Chicago,Stockton Dr & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,13,6,Chicago,325,True,True,Chicago,2022-02-22 22:16:11,41.973347640473044,Chicago,-87.6678554713726,60602,Chicago,Chicago,Clark St & Winnemac Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,17,Chicago,326,True,True,Chicago,2022-02-22 21:12:36,41.967096,Chicago,-87.667429,60602,Chicago,Chicago,Clark St & Leland Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,15,Chicago,327,True,True,Chicago,2022-02-22 19:54:56,41.92154,Chicago,-87.653818,60602,Chicago,Chicago,Sheffield Ave & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,14,5,Chicago,328,True,True,Chicago,2022-02-22 22:43:19,41.788746,Chicago,-87.601334,60602,Chicago,Chicago,Ellis Ave & 58th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,19,Chicago,329,True,True,Chicago,2022-02-22 22:26:32,41.932588,Chicago,-87.636427,60602,Chicago,Chicago,DuSable Lake Shore Dr & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,23
0.0,8,11,Chicago,330,True,True,Chicago,2022-02-22 22:20:47,41.946176,Chicago,-87.673308,60602,Chicago,Chicago,Lincoln Ave & Addison St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,17,Chicago,331,True,True,Chicago,2022-02-22 23:01:44,41.909668,Chicago,-87.648128,60602,Chicago,Chicago,Halsted St & Clybourn Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,5,14,Chicago,332,True,True,Chicago,2022-02-22 23:08:42,41.93314,Chicago,-87.64776,60602,Chicago,Chicago,Burling St & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,12,3,Chicago,333,True,True,Chicago,2022-02-22 22:18:05,41.907066,Chicago,-87.667252,60602,Chicago,Chicago,Ashland Ave & Blackhawk St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,8,Chicago,334,True,True,Chicago,2022-02-22 22:26:06,41.940775,Chicago,-87.639192,60602,Chicago,Chicago,DuSable Lake Shore Dr & Belmont Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,5,Chicago,335,True,True,Chicago,2022-02-23 02:34:22,41.831379,Chicago,-87.618034,60602,Chicago,Chicago,Calumet Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,336,True,True,Chicago,2022-02-22 23:40:27,41.809855,Chicago,-87.606755,60602,Chicago,Chicago,Cottage Grove Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,15,Chicago,337,True,True,Chicago,2022-02-22 21:48:58,41.89675,Chicago,-87.63089,60602,Chicago,Chicago,Clark St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,10,5,Chicago,338,True,True,Chicago,2022-02-22 21:51:41,41.857611,Chicago,-87.619407,60602,Chicago,Chicago,Calumet Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,339,True,True,Chicago,2022-02-22 21:05:29,41.838198,Chicago,-87.645143,60602,Chicago,Chicago,Emerald Ave & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,10,Chicago,340,True,True,Chicago,2022-02-22 22:06:03,41.929546,Chicago,-87.643118,60602,Chicago,Chicago,Clark St & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,16,23,Chicago,341,True,True,Chicago,2022-02-22 09:17:19,41.866095,Chicago,-87.607267,60602,Chicago,Chicago,Adler Planetarium,IN_SERVICE,1,IN_SERVICE,False,39
0.0,4,18,Chicago,342,True,True,Chicago,2022-02-23 00:58:08,41.871262,Chicago,-87.673688,60602,Chicago,Chicago,Wolcott Ave & Polk St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,5,10,Chicago,343,True,True,Chicago,2022-02-22 18:27:51,41.928887,Chicago,-87.658971,60602,Chicago,Chicago,Racine Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,39,Chicago,344,True,True,Chicago,2022-02-22 19:08:43,41.96909,Chicago,-87.674237,60602,Chicago,Chicago,Ravenswood Ave & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,47
0.0,7,12,Chicago,345,True,True,Chicago,2022-02-22 18:30:34,41.793242,Chicago,-87.587782,60602,Chicago,Chicago,Lake Park Ave & 56th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,10,Chicago,346,True,True,Chicago,2022-02-22 20:22:11,41.88283,Chicago,-87.661206,60602,Chicago,Chicago,Ada St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,9,Chicago,347,True,True,Chicago,2022-02-23 01:35:22,41.950687,Chicago,-87.6687,60602,Chicago,Chicago,Ashland Ave & Grace St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,12,Chicago,348,True,True,Chicago,2022-02-22 16:04:34,41.8538040657915,Chicago,-87.69574239850043,60602,Chicago,Chicago,California Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,349,True,True,Chicago,2022-02-22 20:39:22,41.929143,Chicago,-87.649077,60602,Chicago,Chicago,Halsted St & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,5,Chicago,350,True,True,Chicago,2022-02-22 23:06:40,41.8959743225961,Chicago,-87.66772538423538,60602,Chicago,Chicago,Ashland Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,12,Chicago,351,True,True,Chicago,2022-02-22 05:00:06,41.803038,Chicago,-87.606615,60602,Chicago,Chicago,Cottage Grove Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,352,True,True,Chicago,2022-02-22 13:13:06,41.77351755125,Chicago,-87.5771428255,60602,Chicago,Chicago,Jeffery Blvd & 67th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,12,Chicago,353,True,True,Chicago,2022-02-22 22:05:58,42.01256011541,Chicago,-87.6743671152,60602,Chicago,Chicago,Clark St & Touhy Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,12,Chicago,354,True,True,Chicago,2022-02-22 10:42:39,42.01058656284,Chicago,-87.6624120948,60602,Chicago,Chicago,Sheridan Rd & Greenleaf Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,355,True,True,Chicago,2022-02-22 17:55:13,41.773643,Chicago,-87.567514,60602,Chicago,Chicago,South Shore Dr & 67th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,4,Chicago,356,True,True,Chicago,2022-02-22 20:59:07,41.7664929373,Chicago,-87.5864608775,60602,Chicago,Chicago,Stony Island Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,12,Chicago,359,True,True,Chicago,2022-02-22 20:57:08,41.90348607004,Chicago,-87.6433534936,60602,Chicago,Chicago,Larrabee St & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,2,17,Chicago,364,True,True,Chicago,2022-02-22 21:47:03,41.90021949323,Chicago,-87.6429854676,60602,Chicago,Chicago,Larrabee St & Oak St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,6,Chicago,365,True,True,Chicago,2022-02-22 19:01:47,41.89939028549696,Chicago,-87.64854490756989,60602,Chicago,Chicago,Halsted St & North Branch St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,366,True,True,Chicago,2022-02-22 21:31:09,41.84163253965,Chicago,-87.6574349533,60602,Chicago,Chicago,Loomis St & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,14,Chicago,367,True,True,Chicago,2022-02-22 17:06:48,41.83068856472101,Chicago,-87.65621066093445,60602,Chicago,Chicago,Racine Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,7,Chicago,368,True,True,Chicago,2022-02-22 17:49:46,41.83920868403,Chicago,-87.6656098589,60602,Chicago,Chicago,Ashland Ave & Archer Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,5,Chicago,369,True,True,Chicago,2022-02-22 05:00:04,41.83010465416,Chicago,-87.6702983089,60602,Chicago,Chicago,Wood St & 35th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,11,Chicago,370,True,True,Chicago,2022-02-22 16:54:13,41.85418424947,Chicago,-87.6191537415,60602,Chicago,Chicago,Calumet Ave & 21st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,11,0,Chicago,373,True,True,Chicago,2022-02-22 11:55:46,41.89546530305,Chicago,-87.7061278837,60602,Chicago,Chicago,Kedzie Ave & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,18,Chicago,374,True,True,Chicago,2022-02-23 01:39:03,41.89841768945,Chicago,-87.6865960164,60602,Chicago,Chicago,Western Ave & Walton St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,4,7,Chicago,375,True,True,Chicago,2022-02-22 04:49:04,41.89046879243862,Chicago,-87.70260751247406,60602,Chicago,Chicago,Sacramento Blvd & Franklin Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,26,Chicago,376,True,True,Chicago,2022-02-22 17:14:07,41.88949181977,Chicago,-87.6882193648,60602,Chicago,Chicago,Artesian Ave & Hubbard St,IN_SERVICE,1,IN_SERVICE,False,35
0.0,3,12,Chicago,377,True,True,Chicago,2022-02-22 15:33:38,41.88460328501,Chicago,-87.7063037436,60602,Chicago,Chicago,Kedzie Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,8,Chicago,378,True,True,Chicago,2022-02-22 21:22:22,41.88445395657,Chicago,-87.6962981368,60602,Chicago,Chicago,California Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,10,Chicago,381,True,True,Chicago,2022-02-22 20:54:17,41.8797877089,Chicago,-87.686112808,60602,Chicago,Chicago,Western Ave & Monroe St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,13,Chicago,382,True,True,Chicago,2022-02-22 22:45:51,41.87474885079,Chicago,-87.6864452757,60602,Chicago,Chicago,Western Ave & Congress Pkwy,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,31,Chicago,383,True,True,Chicago,2022-02-22 17:05:35,41.87295,Chicago,-87.66913,60602,Chicago,Chicago,Paulina St & Flournoy St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,5,6,Chicago,384,True,True,Chicago,2022-02-22 14:57:10,41.80183164049,Chicago,-87.645213904,60602,Chicago,Chicago,Halsted St & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,3,Chicago,385,True,True,Chicago,2022-02-22 04:54:20,41.794982,Chicago,-87.633124,60602,Chicago,Chicago,Princeton Ave & Garfield Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,386,True,True,Chicago,2022-02-22 14:46:30,41.79292964599,Chicago,-87.6449900565,60602,Chicago,Chicago,Halsted St & 56th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,3,Chicago,388,True,True,Chicago,2022-02-22 07:42:44,41.77938114228,Chicago,-87.6446208145,60602,Chicago,Chicago,Halsted & 63rd - Kennedy-King Vaccination Site,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,4,Chicago,390,True,True,Chicago,2022-02-22 05:00:05,41.78007963264,Chicago,-87.6297463052,60602,Chicago,Chicago,Wentworth Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,391,True,True,Chicago,2022-02-22 04:54:22,41.76906172032,Chicago,-87.6446135779,60602,Chicago,Chicago,Halsted St & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,392,True,True,Chicago,2022-02-22 05:00:06,41.76929308995,Chicago,-87.6281959291,60602,Chicago,Chicago,Perry Ave & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,5,Chicago,393,True,True,Chicago,2022-02-22 05:00:02,41.76550800581,Chicago,-87.616917925,60602,Chicago,Chicago,Calumet Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,6,Chicago,394,True,True,Chicago,2022-02-22 21:21:27,41.870816,Chicago,-87.631246,60602,Chicago,Chicago,Clark St & 9th St (AMLI),IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,2,Chicago,395,True,True,Chicago,2022-02-22 12:25:53,41.75712006802,Chicago,-87.5758393587,60602,Chicago,Chicago,Jeffery Blvd & 76th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,396,True,True,Chicago,2022-02-22 04:54:24,41.758768,Chicago,-87.56644,60602,Chicago,Chicago,Yates Blvd & 75th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,6,Chicago,398,True,True,Chicago,2022-02-22 05:00:05,41.75787144829,Chicago,-87.54938625,60602,Chicago,Chicago,Rainbow Beach,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,10,Chicago,399,True,True,Chicago,2022-02-22 20:13:35,41.76218896038,Chicago,-87.55927465,60602,Chicago,Chicago,South Shore Dr & 74th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,7,Chicago,400,True,True,Chicago,2022-02-22 05:00:02,41.76571903697,Chicago,-87.604959713,60602,Chicago,Chicago,Cottage Grove Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,2,Chicago,401,True,True,Chicago,2022-02-22 21:11:39,41.842733,Chicago,-87.635491,60602,Chicago,Chicago,Shields Ave & 28th Pl,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,8,Chicago,402,True,True,Chicago,2022-02-23 02:44:49,41.838464,Chicago,-87.635406,60602,Chicago,Chicago,Shields Ave & 31st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,403,True,True,Chicago,2022-02-22 20:58:02,41.83452988563,Chicago,-87.6318229814,60602,Chicago,Chicago,Wentworth Ave & 33rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,11,Chicago,405,True,True,Chicago,2022-02-22 16:35:44,41.830777,Chicago,-87.632504,60602,Chicago,Chicago,Wentworth Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,10,Chicago,406,True,True,Chicago,2022-02-23 02:12:08,41.83127423549,Chicago,-87.6087991946,60602,Chicago,Chicago,Lake Park Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,4,Chicago,407,True,True,Chicago,2022-02-22 04:39:01,41.82301523798,Chicago,-87.6265680185,60602,Chicago,Chicago,State St & Pershing Rd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,6,Chicago,408,True,True,Chicago,2022-02-22 07:21:52,41.819102,Chicago,-87.643278,60602,Chicago,Chicago,Union Ave & Root St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,409,True,True,Chicago,2022-02-22 05:00:06,41.81620767856,Chicago,-87.6348193497,60602,Chicago,Chicago,Shields Ave & 43rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,10,Chicago,410,True,True,Chicago,2022-02-22 04:49:04,41.81665889302,Chicago,-87.6194124619,60602,Chicago,Chicago,Prairie Ave & 43rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,4,Chicago,411,True,True,Chicago,2022-02-22 17:59:21,41.80813391481,Chicago,-87.6456165545,60602,Chicago,Chicago,Halsted St & 47th Pl,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,1,Chicago,412,True,True,Chicago,2022-02-22 23:29:14,41.80931770924,Chicago,-87.633449288,60602,Chicago,Chicago,Princeton Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,7,Chicago,413,True,True,Chicago,2022-02-22 05:00:04,41.81409271048,Chicago,-87.5970051479,60602,Chicago,Chicago,Woodlawn Ave & Lake Park Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,8,Chicago,414,True,True,Chicago,2022-02-22 19:21:55,41.870257,Chicago,-87.639474,60602,Chicago,Chicago,Canal St & Taylor St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,8,Chicago,415,True,True,Chicago,2022-02-22 15:16:41,41.80229465088,Chicago,-87.6180535802,60602,Chicago,Chicago,Calumet Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,15,Chicago,416,True,True,Chicago,2022-02-22 18:34:30,41.805772,Chicago,-87.592464,60602,Chicago,Chicago,Dorchester Ave & 49th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,9,Chicago,417,True,True,Chicago,2022-02-22 23:57:46,41.802406,Chicago,-87.586924,60602,Chicago,Chicago,Cornell Ave & Hyde Park Blvd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,11,0,Chicago,418,True,True,Chicago,2022-02-23 00:19:02,41.79933626261,Chicago,-87.6009581145,60602,Chicago,Chicago,Ellis Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,15,0,Chicago,419,True,True,Chicago,2022-02-22 20:46:38,41.79949429373,Chicago,-87.5864498959,60602,Chicago,Chicago,Lake Park Ave & 53rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,19,Chicago,420,True,True,Chicago,2022-02-23 00:15:46,41.79430062054,Chicago,-87.6014497734,60602,Chicago,Chicago,Ellis Ave & 55th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,7,Chicago,421,True,True,Chicago,2022-02-22 05:00:03,41.79342945658,Chicago,-87.6158532619,60602,Chicago,Chicago,MLK Jr Dr & 56th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,422,True,True,Chicago,2022-02-23 02:17:02,41.79156801058,Chicago,-87.6078521774,60602,Chicago,Chicago,DuSable Museum,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,28,Chicago,423,True,True,Chicago,2022-02-23 02:24:36,41.791478,Chicago,-87.599861,60602,Chicago,Chicago,University Ave & 57th St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,15,12,Chicago,424,True,True,Chicago,2022-02-22 18:45:56,41.79172820953,Chicago,-87.583945009,60602,Chicago,Chicago,Museum of Science and Industry,IN_SERVICE,1,IN_SERVICE,False,27
0.0,12,3,Chicago,425,True,True,Chicago,2022-02-22 18:48:05,41.78794281287,Chicago,-87.5883151702,60602,Chicago,Chicago,Harper Ave & 59th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,17,2,Chicago,426,True,True,Chicago,2022-02-23 02:21:35,41.78509714636,Chicago,-87.6010727606,60602,Chicago,Chicago,Ellis Ave & 60th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,7,Chicago,427,True,True,Chicago,2022-02-22 14:34:13,41.78060094521422,Chicago,-87.60583609342575,60602,Chicago,Chicago,Cottage Grove Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,15
